2020-03-05,24310010145954,10000,2020-03-05,202003,16.0,11.0,20.0,0.0,0.0,三星,0,124003138.0,124000000.0,1.0,1.0,0,欧珀,PCAM10,1,0,0,14.0,6.0,1.0,10.0,13.0,15.0,19.0,2.0,16.0,16.0,15,25.0,18.0,12.0,23.0,30.0,28.0,24.0,24.0,1703.0,1225.0,980.0,1606.0,55.0,46.0,36.0,47.0,16.0,18.0,25.0,16.0,39.0,25.0,6.0,33.0,10.0,11.0,5.0,10.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,26.0,45.0,0.0,0.0,39.0,0.0,0.0,37.0,0.0,0.0,81.8182,0.0,0.0,84.7826,0.0,0.0,78.7234,0.0,0.0,2.0,2.0,20.0,20.0,50797.0,32051.0,period2,47.0,110.25,50.0,50.0,70.0,2.0,1,10240.0,100.0,68.0,68.0,68.0,17.6,10.0,3.2,100.0,63.0,44.0,44.0,2018-12-07,1,1
2020-03-05,20310031707710,10000,2020-03-05,202003,23.0,11.0,46.0,0.0,0.0,三星,1,120010313.0,120000000.0,2.0,1.0,0,欧珀,OPPO A83,0,0,0,,,1.0,9.0,2.0,13.0,7.0,5.0,8.0,10.0,11,17.0,20.0,59.0,22.0,4.0,9.0,21.0,7.0,2046.0,2816.0,14041.0,3755.0,21.0,29.0,80.0,29.0,7.0,8.0,10.0,9.0,11.0,17.0,41.0,11.0,5.0,5.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,40.0,8.0,2.0,0.0,18.0,2.0,2.0,6.0,3.0,1.0,38.0952,9.5238,0.0,62.069,6.8966,6.8966,20.6897,10.3448,3.4483,1.0,2.0,16.6667,33.3333,21697.0,23037.0,period2,,,,,83.3333,1.0,1,15360.0,100.0,88.0,88.0,88.0,7.2,15.2,40.33,100.0,100.0,18.0,18.0,2018-05-15,1,1
2020-03-03,27310021891085,10000,2020-03-03,202003,3.0,12.0,54.0,0.0,0.0,Z,0,127055489.0,127000000.0,4.0,1.0,0,Z,Z,0,0,0,,,1.0,,,2.0,0.0,1.0,0.0,1.0,1,,2.0,,25.0,,0.0,,0.0,,87.0,,1252.0,,2.0,,25.0,,2.0,,25.0,,2.0,,25.0,,2.0,,25.0,,0.0,,0.0,12.0,23.0,50.0,96.0,,,,1.0,0.0,0.0,17.0,0.0,0.0,,,,50.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,,period1,,,,,100.0,13.0,1,6236.0,100.0,18.0,18.0,,0.0,1.2,,0.0,2.0,0.0,0.0,2020-01-15,1,1
2020-03-03,11310041637278,10000,2020-03-03,202003,6.0,11.0,35.0,0.0,0.0,Z,0,111064555.0,111000000.0,3.0,1.0,0,步步高,vivo Y71A,0,0,0,,,,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1,2.0,5.0,286.0,1.0,0.0,3.0,5.0,0.0,121.0,681.0,22303.0,46.0,2.0,8.0,291.0,1.0,1.0,5.0,81.0,1.0,1.0,8.0,163.0,1.0,1.0,5.0,74.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,period2,,,,,0.0,0.0,0,13496.0,100.0,38.0,38.0,38.0,0.0,5.2,149.2,0.0,0.0,1.0,1.0,2019-10-14,1,1
2020-03-05,21310026633637,10000,2020-03-05,202003,4.0,11.0,53.0,1.0,0.0,Z,0,121056725.0,121000000.0,3.0,1.0,0,步步高,vivo X9,0,0,0,,,,,,,,0.0,0.0,0.0,0,,,3.0,,,,0.0,,,,28.0,,,,3.0,,,,3.0,,,,3.0,,,,3.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,period3,,,,,,,1,6236.0,100.0,18.0,18.0,18.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,2019-12-18,1,1
2020-03-05,23310035545407,10000,2020-03-05,202003,26.0,11.0,35.0,1.0,0.0,三星,0,123000325.0,123000000.0,2.0,1.0,0,步步高,V1818A,1,0,0,1.0,1.0,1.0,7.0,4.0,6.0,2.0,3.0,16.0,5.0,16,24.0,11.0,46.0,26.0,16.0,5.0,22.0,13.0,8587.0,771.0,3325.0,8867.0,40.0,16.0,68.0,39.0,18.0,8.0,15.0,18.0,24.0,13.0,46.0,22.0,12.0,6.0,12.0,13.0,0.0,0.0,0.0,0.0,4.0,4.0,33.0,33.0,16.0,7.0,4.0,10.0,0.0,0.0,11.0,7.0,4.0,40.0,17.5,10.0,62.5,0.0,0.0,28.2051,17.9487,10.2564,1.0,3.0,7.6923,23.0769,23769.0,17263.0,period3,,,,,53.8462,1.0,1,22528.0,300.0,98.0,98.0,98.0,19.2,3.2,22.0,100.0,29.0,20.67,20.67,2018-02-04,1,1
2020-03-03,21310026643513,10000,2020-03-03,202003,4.0,11.0,63.0,0.0,0.0,Z,0,121055621.0,121000000.0,3.0,5.0,0,欧珀,PCKM00,0,0,0,17.0,1.0,,,,,,0.0,0.0,0.0,0,,,1.0,,,,0.0,,,,12.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,period1,,,,,,,1,0.0,30.0,8.0,8.0,8.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2019-12-21,1,1
2020-03-10,11310027199756,10000,2020-03-10,202003,3.0,11.0,29.0,1.0,0.0,Z,0,111070706.0,111000000.0,2.0,1.0,1,欧珀,PBAM00,0,0,0,,,,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4,5.0,1.0,,6.0,1.0,1.0,,1.0,526.0,520.0,,535.0,6.0,2.0,,7.0,3.0,2.0,,4.0,6.0,2.0,,7.0,3.0,2.0,,4.0,0.0,0.0,,0.0,1.0,1.0,33.0,33.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,33.3333,0.0,0.0,0.0,50.0,0.0,42.8571,0.0,0.0,0.0,0.0,0.0,0.0,8317.0,,period2,,,,,25.0,1.0,1,20480.0,0.0,18.0,18.0,18.0,2.8,4.0,0.0,12.0,5.0,0.0,0.0,2020-01-16,1,1
2020-03-16,16310010468090,10000,2020-03-16,202003,1.0,11.0,17.0,1.0,0.0,Z,1,116051901.0,116000000.0,5.0,5.0,0,小米科技,M1804C3CE,0,0,0,,,,,,,,1.0,,,1,,,,5.0,,,,0.0,,,,990.0,,,,5.0,,,,4.0,,,,5.0,,,,4.0,,,,0.0,1.0,2.0,25.0,50.0,,,,,,,1.0,1.0,0.0,,,,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,489.0,,,,,,,100.0,2.0,0,0.0,0.0,,,,,,,,,0.0,0.0,2020-03-10,1,1
2020-03-03,27310021891266,10000,2020-03-03,202003,3.0,12.0,57.0,0.0,0.0,Z,0,127012457.0,127000000.0,2.0,1.0,0,Z,Z,0,0,0,7.0,1.0,,,,2.0,0.0,0.0,0.0,1.0,0,,3.0,,,,0.0,,,,365.0,,,,3.0,,,,3.0,,,,3.0,,,,3.0,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,period2,,,,,,,1,6236.0,100.0,18.0,18.0,,0.0,3.2,,0.0,0.0,0.0,0.0,2020-01-15,1,1
