2020-07-27,18310017453061,10000,2020-07-27,202007,19,11,53,0,0,准星,1,118059289,118000000,2.0,1679.0,0,步步高,vivo X9i,0,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-11,1
2020-07-27,22310013551041,10000,2020-07-27,202007,24,11,20,0,0,准星,1,122000654,122000000,2.0,1.0,0,华为,LDN-TL00,0,0,0,3.0,2.0,,2.0,0.0,1.0,0.0,2,1,0,2,2.0,1.0,,2.0,0.0,0.0,,0.0,37.0,26.0,,31.0,2.0,1.0,,2.0,2.0,1.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-22,1
2020-07-27,11310007591567,10000,2020-07-27,202007,109,12,37,1,0,三星,0,111062601,111000000,1.0,1.0,0,苹果,iPhone 6 Plus A1524,0,0,0,,,,3.0,3.0,3.0,3.0,7,5,3,2,8.0,6.0,4.0,2.0,4.0,3.0,0.0,0.0,7422.0,812.0,952.0,49.0,12.0,9.0,4.0,2.0,9.0,6.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0,5.0,4.0,7.0,1.0,1.0,2.0,0.0,0.0,41.6667,41.6667,33.3333,77.7778,11.1111,11.1111,100.0,0.0,0.0,,,,,,,period3,,,,,,,1,0.0,30.0,58.0,58.0,58.0,0.0,0.4,6.0,0.0,0.0,3.33,0.67,2011-07-03,Z
2020-07-27,11080981070096,10000,2020-07-27,202007,143,12,40,1,0,一星,0,111062601,111000000,1.0,1.0,0,华为,VOG-AL10,1,0,0,1.0,1.0,,12.0,0.0,6.0,0.0,11,9,11,14,16.0,15.0,12.0,16.0,0.0,0.0,2.0,0.0,821.0,600.0,820.0,574.0,16.0,15.0,14.0,16.0,9.0,14.0,11.0,8.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,12.0,1.0,0.0,10.0,0.0,0.0,13.0,0.0,0.0,75.0,6.25,0.0,66.6667,0.0,0.0,81.25,0.0,0.0,,,,,,252.0,,,,,,,,1,100.0,50.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09-02,Z
2020-07-27,11310024598626,10000,2020-07-27,202007,50,12,21,1,0,一星,0,111000600,111000000,1.0,1.0,0,小米科技,MDE6,0,0,0,,,,1.0,0.0,2.0,0.0,3,1,0,0,3.0,2.0,,,0.0,0.0,,,79.0,65.0,,,3.0,2.0,,,3.0,2.0,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,2.0,0.0,0.0,1.0,0.0,0.0,,,,66.6667,0.0,0.0,50.0,0.0,0.0,,,,,,,,,,,,,,,,,1,100.0,30.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-12,0
2020-07-27,11310036935565,10000,2020-07-27,202007,21,11,66,0,0,准星,1,111065159,111000000,2.0,2.0,0,小米科技,2015112,0,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-11,1
2020-07-27,22310016102149,10000,2020-07-27,202007,8,12,42,0,0,一星,0,122056178,122000000,3.0,3.0,0,华为,VOG-AL00,0,0,0,,,,1.0,1.0,2.0,0.0,1,3,3,1,1.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,18.0,123.0,291.0,28.0,2.0,5.0,3.0,1.0,2.0,2.0,3.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,1,6236.0,100.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-28,1
2020-07-27,20310034682951,10000,2020-07-27,202007,17,11,49,0,0,一星,1,120064389,120000000,3.0,1238.0,0,中电,TY301,0,0,0,6.0,4.0,,1.0,0.0,1.0,1.0,1,6,5,0,15.0,23.0,21.0,,0.0,6.0,0.0,,2780.0,6310.0,7492.0,,15.0,29.0,21.0,,1.0,2.0,1.0,,13.0,18.0,7.0,,1.0,1.0,1.0,,0.0,0.0,0.0,,,,,,6.0,2.0,2.0,13.0,5.0,2.0,,,,40.0,13.3333,13.3333,44.8276,17.2414,6.8966,,,,,,,,,,period4,,,,,,,1,500.0,150.0,20.0,20.0,20.0,21.2,17.2,16.0,0.0,0.0,35.33,28.67,2019-03-27,1
2020-07-27,11310029873186,10000,2020-07-27,202007,35,11,32,0,0,一星,1,111064575,111000000,2.0,1.0,0,Z,Z,0,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-02,1
2020-07-27,11310041338229,10000,2020-07-27,202007,11,12,20,0,0,一星,1,111071738,111000000,1.0,1.0,1,苹果,A2104,0,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30720.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,100.0,48.0,0.0,0.0,2019-09-11,Z
